行政區,機構名稱,地址,電話,分機,手機,開放時間,位置指引,基本設備,友善設備或服務,優良哺集乳室認證效期,輪椅使用,貼心小提醒
63000110,臺北高等行政法院,臺北市士林區富國路101號,(02)28333822,轉311,,週一至週五 09:00~24:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,117年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺北市公有士東市場,臺北市士林區士東路100號,(02)28345308,,,週二至週日 08:00~16:00,1號門左側,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,臺北大眾捷運股份有限公司-兒童新樂園,臺北市士林區承德路5段55號,(02)28833823,轉625,,週一至週五       9:00~17:00             週六09:00~20:00         週日09:00~18:00,遊客服務中心,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,"國立傳統藝術中心
(台灣戲曲中心)",臺北市士林區文林路751號,(02)88669614,,,週二至週日 10:00~18:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,陽明山國家公園管理處冷水坑遊客服務站,臺北市士林區菁山路170號,(02)28610036,,,"週一至週日
09:00-16:30",服務台,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,陽明山國家公園管理處擎天崗遊客服務站,臺北市士林區菁山路246號,(02)28615404,,,週一至週日 09:00~16:30,服務台,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,臺北市士林區公所,臺北市士林區中正路439號,(02)28826200,轉8703,,週一至週五8:30~17:30,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,臺北市政府工務局公園路燈工程管理處,臺北市士林區福林路60號,(02)28812512,轉19,,週一至週日8:00~18:00,                                         ,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,新光三越百貨股份有限公司台北天母分公司,臺北市士林區忠誠路2段200號,(02)28756000,轉3608,,"週一至週日
11:00~21:30
",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,臺北表演藝術中心,臺北市士林區劍潭路1號,(02)77563888,轉 1731,,週二至週日12:00-20:00,大廳底,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,臺北市政府消防局第四救災救護大隊士林中隊劍潭分隊,臺北市士林區中北路5段376號,(02)28813019,,,週一至週日全天,值班台後側,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,116年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,臺北市北投區健康服務中心,臺北市北投區石牌路2段111號,(02)28261026,轉7253,,週一到五8:30-17:30,服務台旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,臺北市立圖書館石牌分館,臺北市北投區明德路5號3-10樓,(02)28239634,,,週二到週六上午830到下午21:00/週一及週日上午9:00到下午17:00,兒童室,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,臺北市教師研習中心,臺北市北投區建國街2號,(02)28616942,轉226,920462008,週一到週五上午9:00到下午17:00,研究組辦公室,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,陽明山國家公園管理處,臺北市北投區子湖路1之20號,(02)28613601,轉802,,週一到週五上午9:00到下午17:00,遊客中心,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,陽明山國家公園管理處,臺北市北投區中興路12號,(02)28619816,轉197,,週一到五0900-17:00,遊客服務站,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,行政院國軍退除役官兵輔導委員會臺北榮民總醫院湖畔門診3樓,臺北市北投區石牌路2段201號,(02)28757379,28712121轉89911專用,,週一至週五08:00 至 17:30 /週六 08:00 至 14:00 ,湖畔門診,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,行政院國軍退除役官兵輔導委員會臺北榮民總醫院中正樓8樓,臺北市北投區石牌路2段201號,(02)28712121,轉6081或7081,,24小時,中正樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,行政院國軍退除役官兵輔導委員會臺北榮民總醫院3門診6樓,臺北市北投區石牌路2段201號,(02)28757414,,938597500,週一到六08:00-17:00,3門診,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,行政院國軍退除役官兵輔導委員會臺北榮民總醫院科技大樓,臺北市北投區石牌路2段201號,(02)28712121,轉28138,,24小時,管理中心,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,117年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,行政院國軍退除役官兵輔導委員會臺北榮民總醫院二門診7樓,臺北市北投區石牌路2段201號,(02)28712121,,938597512,週一到五08:00-17:30/週六08:00-14:00,二門診,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,行政院國軍退除役官兵輔導委員會臺北榮民總醫院長青樓1樓,臺北市北投區石牌路2段201號,(02)28712121,轉68411,,24小時,長青樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,行政院國軍退除役官兵輔導委員會臺北榮民總醫院(致德樓3樓),臺北市北投區石牌路2段322號,(02)28712121,轉85223,,週一到六08:00-17:00,致德樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,臺北市立關渡醫院,臺北市北投區知行路12號,(02)28587000,轉2091、2048,,週一到五8:00-17:00,婦幼門診部,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,國防醫學院三軍總醫院北投分院,臺北市北投區新民路60號,(02)28959808,轉603154,,週一到五9:00-17:00,急診室旁邊,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,臺北市北投運動中心,臺北市北投區石牌路1段100號,(02)28202880,轉9,,每天8:00-20:00,服務台旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,116年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,春天酒店股份有限公司,臺北市北投區幽雅路18號,(02)28924546,轉120,,24小時,大廳,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,臺北市政府環境保護局北投垃圾焚化廠,臺北市北投區洲美街271號,(02)28360050,轉107,,假日不開放.平時8:30-17:00,管理大樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,臺北市政府環境保護局北投垃圾焚化廠,臺北市北投區洲美街271號,(02)28360050,轉103,,週一到五08:00-21:00,主題館,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000120,臺北市政府警察局北投分局,臺北市北投區央北路1段1號,(02)28923241,,,24小時,大門進電梯旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
